permno,ticker,event_date,car,car_tstat,observations,alpha,beta,r_squared,error,event_window,event_window_start,event_window_end,event_date_only,quarter,fiscal_year,transcript_id,total_words,positive_count,negative_count,uncertainty_count,positive_ratio,negative_ratio,uncertainty_ratio,net_sentiment,sentiment_polarity,full_text_positive_ratio,full_text_negative_ratio,full_text_uncertainty_ratio,full_text_sentiment_polarity,full_text_total_words,market_cap,log_market_cap,stock_price,market_cap_date,market_cap_days_diff,market_cap_quintile,firm_size_rank,large_firm,market_cap_billions,size_category,volatility_tstat,volatility_rsquared,systematic_risk,volatility_combined,year,financial_crisis,covid_period,time_trend,past_car,car_consistency,market_model_quality,alpha_magnitude,transcript_length,log_transcript_length,sentiment_balance,sentiment_strength,uncertainty_intensity,sentiment_concentration,tech,financial,healthcare,energy,consumer,other
20482,ABT,2009-10-14,0.0461109488130581,2.1460888469060984,3,-0.0016812409583548,0.2741001672313732,0.0841739166137388,,"CAR(-1,1)",-1,1,2009-10-14,3,2009,ABT_21846,4210,116,80,65,0.0275534441805225,0.0190023752969121,0.015439429928741,0.0085510688836104,0.1836734693877551,0.0275534441805225,0.0190023752969121,0.015439429928741,0.1836734693877551,4210,29760359551.012733,24.11644312852557,17.114750515330922,2009-10-01,13.0,Small-Mid,0.26091015169194864,0,29.760359551012733,Mid,2.1460888469060984,0.9158260833862613,0.2741001672313732,1.5309574651461797,2009,1,0,4,-0.0414211285763114,0.059826575555087684,0.0841739166137388,0.0016812409583548,4210,8.345455428161928,0.008551068883610399,0.0085510688836104,0.015439429928741,0.046555819477434604,0,0,1,0,0,0
20482,ABT,2010-01-27,-0.0141884200850449,-1.0329380252787346,3,0.0012449508192874,0.2723036185945306,0.0809091313531621,,"CAR(-1,1)",-1,1,2010-01-27,4,2009,ABT_23741,6853,246,100,106,0.0358966875820808,0.01459214942361,0.0154676783890267,0.0213045381584707,0.4219653179190751,0.0358966875820808,0.01459214942361,0.0154676783890267,0.4219653179190751,6853,32027252529.833942,24.189853018862543,18.418407741345856,2010-02-01,5.0,Small-Mid,0.285414235705951,0,32.027252529833945,Mid,1.0329380252787346,0.9190908686468379,0.2723036185945306,0.9760144469627863,2010,0,0,5,0.0461109488130581,0.04479490088797008,0.0809091313531621,0.0012449508192874,6853,8.832587702434553,0.021304538158470797,0.0213045381584707,0.0154676783890267,0.0504888370056908,0,0,1,0,0,0
20482,ABT,2010-04-21,-0.042817892350025,-2.164197022359775,3,0.0011918779091217,0.4052341340591312,0.2076397378461523,,"CAR(-1,1)",-1,1,2010-04-21,1,2010,ABT_25194,5479,198,76,74,0.0361379813834641,0.0138711443694104,0.0135061142544259,0.0222668370140536,0.4452554744525547,0.0361379813834641,0.0138711443694104,0.0135061142544259,0.4452554744525547,5479,28952257468.42274,24.088914016109136,16.650022745132446,2010-05-01,10.0,Small-Mid,0.2508751458576429,0,28.95225746842274,Mid,2.164197022359775,0.7923602621538477,0.4052341340591312,1.4782786422568113,2010,0,0,5,-0.0141884200850449,0.04160271955773851,0.2076397378461523,0.0011918779091217,5479,8.608860379942062,0.0222668370140537,0.0222668370140536,0.0135061142544259,0.0500091257528745,0,0,1,0,0,0
20482,ABT,2011-01-27,-0.0474306522525611,-2.468978162368268,3,-0.0003349704185884,0.5036107653707317,0.4271527834795884,,"CAR(-1,1)",-1,1,2011-01-27,4,2010,ABT_29876,6581,190,130,81,0.0288709922504178,0.0197538368029174,0.0123081598541255,0.0091171554475003,0.1875,0.0288709922504178,0.0197538368029174,0.0123081598541255,0.1875,6581,28397184927.817764,24.0695558549407,16.33080858933298,2011-02-01,5.0,Small-Mid,0.24620770128354727,0,28.397184927817765,Mid,2.468978162368268,0.5728472165204116,0.5036107653707317,1.5209126894443399,2011,0,0,6,-0.042817892350025,0.04305070077401622,0.4271527834795884,0.0003349704185884,6581,8.792093929503284,0.0091171554475004,0.0091171554475003,0.0123081598541255,0.0486248290533352,0,0,1,0,0,0
20482,ABT,2011-04-20,0.0016607345271725,0.0625117483830438,3,-0.0007837044995481,0.424985657961809,0.1896791212375781,,"CAR(-1,1)",-1,1,2011-04-20,1,2011,ABT_30971,4965,174,92,89,0.0350453172205438,0.0185297079556898,0.017925478348439,0.0165156092648539,0.3082706766917293,0.0350453172205438,0.0185297079556898,0.017925478348439,0.3082706766917293,4965,32814646905.859177,24.214140804669736,18.87122681027367,2011-05-01,11.0,Small-Mid,0.29638273045507585,0,32.81464690585918,Mid,0.0625117483830438,0.8103208787624219,0.424985657961809,0.4364163135727328,2011,0,0,6,-0.0474306522525611,0.023426264537780878,0.1896791212375781,0.0007837044995481,4965,8.510369966068112,0.016515609264853997,0.0165156092648539,0.017925478348439,0.053575025176233596,0,0,1,0,0,0
20482,ABT,2011-07-20,-0.0045709159111786,-0.3749913945456149,3,0.0001359737694812,0.3562550759174033,0.1090839109302245,,"CAR(-1,1)",-1,1,2011-07-20,2,2011,ABT_32181,4528,175,72,42,0.0386484098939929,0.0159010600706713,0.0092756183745583,0.0227473498233215,0.4170040485829959,0.0386484098939929,0.0159010600706713,0.0092756183745583,0.4170040485829959,4528,31166248360.91812,24.16260156290805,17.92325674969217,2011-08-01,12.0,Small-Mid,0.27537922987164526,0,31.16624836091812,Mid,0.3749913945456149,0.8909160890697755,0.3562550759174033,0.6329537418076951,2011,0,0,6,0.0016607345271725,0.02541031898643589,0.1090839109302245,0.0001359737694812,4528,8.418256443556213,0.022747349823321602,0.0227473498233215,0.0092756183745583,0.0545494699646642,0,0,1,0,0,0
20482,ABT,2011-10-19,0.0282153860722826,1.195078227049177,3,0.0013821679614547,0.550875645878785,0.4768367590955333,,"CAR(-1,1)",-1,1,2011-10-19,3,2011,ABT_33828,6506,209,118,95,0.0321241930525668,0.018137104211497,0.0146019059329849,0.0139870888410697,0.2782874617737003,0.0321241930525668,0.018137104211497,0.0146019059329849,0.2782874617737003,6506,33700763658.34381,24.240786334532963,19.38081968398321,2011-11-01,13.0,Small-Mid,0.3057176196032672,0,33.70076365834381,Mid,1.195078227049177,0.5231632409044666,0.550875645878785,0.8591207339768219,2011,0,0,6,-0.0045709159111786,0.03134242193507158,0.4768367590955333,0.0013821679614547,6506,8.780633799494984,0.013987088841069799,0.0139870888410697,0.0146019059329849,0.0502612972640638,0,0,1,0,0,0
20482,ABT,2012-01-25,-0.0191953040695775,-0.921723023242576,3,0.0005586794969211,0.5346997122559346,0.5978599795843755,,"CAR(-1,1)",-1,1,2012-01-25,4,2011,ABT_35738,5721,192,83,91,0.0335605663345568,0.0145079531550428,0.0159063100856493,0.019052613179514,0.3963636363636363,0.0335605663345568,0.0145079531550428,0.0159063100856493,0.3963636363636363,5721,35438916922.11965,24.291076401328027,20.380406379699707,2012-02-01,7.0,Small-Mid,0.3220536756126021,0,35.43891692211965,Mid,0.921723023242576,0.40214002041562447,0.5346997122559346,0.6619315218291002,2012,0,0,7,0.0282153860722826,0.019823271673933378,0.5978599795843755,0.0005586794969211,5721,8.652073673610056,0.019052613179513997,0.019052613179514,0.0159063100856493,0.0480685194895996,0,0,1,0,0,0
20482,ABT,2012-04-18,-0.0106455779045429,-0.678144927340213,3,0.0006540105988317,0.5052882234033914,0.5685770859729545,,"CAR(-1,1)",-1,1,2012-04-18,1,2012,ABT_37393,4724,154,72,53,0.0325994919559695,0.0152413209144792,0.0112193056731583,0.0173581710414902,0.3628318584070796,0.0325994919559695,0.0152413209144792,0.0112193056731583,0.3628318584070796,4724,39844865602.53468,24.4082593907834,22.914203470403496,2012-05-01,13.0,Small-Mid,0.36149358226371064,0,39.84486560253468,Mid,0.678144927340213,0.43142291402704547,0.5052882234033914,0.5547839206836293,2012,0,0,7,-0.0191953040695775,0.02072993351718821,0.5685770859729545,0.0006540105988317,4724,8.460622839927844,0.0173581710414903,0.0173581710414902,0.0112193056731583,0.047840812870448696,0,0,1,0,0,0
20482,ABT,2012-07-18,-0.0056694458835871,-0.2835543815849107,3,0.0008525025185465,0.514388456250242,0.4318059311491782,,"CAR(-1,1)",-1,1,2012-07-18,2,2012,ABT_39173,5337,172,101,74,0.0322278433576915,0.0189244894135282,0.0138654674910998,0.0133033539441633,0.2600732600732601,0.0322278433576915,0.0189244894135282,0.0138654674910998,0.2600732600732601,5337,42610777725.58062,24.47537305647614,24.504839358122453,2012-08-01,14.0,Small-Mid,0.3855309218203034,0,42.61077772558062,Mid,0.2835543815849107,0.5681940688508218,0.514388456250242,0.4258742252178662,2012,0,0,7,-0.0106455779045429,0.020790499522353352,0.4318059311491782,0.0008525025185465,5337,8.58260632996447,0.0133033539441633,0.0133033539441633,0.0138654674910998,0.0511523327712197,0,0,1,0,0,0
20482,ABT,2012-10-17,-0.086950477163877,-2.371420182099558,3,0.001201170055097,0.5550131162323646,0.4043524069811632,,"CAR(-1,1)",-1,1,2012-10-17,3,2012,ABT_41629,7974,301,129,99,0.0377476799598695,0.0161775771256583,0.0124153498871331,0.0215701028342111,0.4,0.0377476799598695,0.0161775771256583,0.0124153498871331,0.4,7974,41846685888.13959,24.457278440498623,24.06542124067034,2012-11-01,15.0,Small-Mid,0.37654609101516917,0,41.84668588813959,Mid,2.371420182099558,0.5956475930188367,0.5550131162323646,1.4835338875591975,2012,0,0,7,-0.0056694458835871,0.03796996151022723,0.4043524069811632,0.001201170055097,7974,8.984066927653044,0.021570102834211204,0.0215701028342111,0.0124153498871331,0.0539252570855278,0,0,1,0,0,0
20482,ABT,2012-11-13,-0.0104063886175084,-1.5884797193150213,3,0.0012750433537978,0.546289535599636,0.3686552935295485,,"CAR(-1,1)",-1,1,2012-11-13,-1,2012,ABT_43544,3698,90,107,33,0.0243374797187669,0.0289345592212006,0.0089237425635478,-0.0045970795024337,-0.0862944162436548,0.0243374797187669,0.0289345592212006,0.0089237425635478,-0.0862944162436548,3698,41846685888.13959,24.457278440498623,24.06542124067034,2012-11-01,12.0,Small-Mid,0.37654609101516917,0,41.84668588813959,Mid,1.5884797193150213,0.6313447064704515,0.546289535599636,1.1099122128927363,2012,0,0,7,-0.086950477163877,0.0390888932607763,0.3686552935295485,0.0012750433537978,3698,8.215817791832453,0.004597079502433703,0.0045970795024337,0.0089237425635478,0.0532720389399675,0,0,1,0,0,0
20482,ABT,2013-01-23,-0.0019844348525838,-0.478726923394121,3,9.597572766309746e-05,0.5803583993437984,0.2510891281543006,,"CAR(-1,1)",-1,1,2013-01-23,4,2012,ABT_44392,6037,168,83,81,0.0278283915852244,0.0137485506046049,0.0134172602285903,0.0140798409806195,0.3386454183266932,0.0278283915852244,0.0137485506046049,0.0134172602285903,0.3386454183266932,6037,46732202951.75597,24.567699334678043,26.875011142931488,2013-02-01,9.0,Mid,0.4219369894982497,0,46.732202951755966,Mid,0.478726923394121,0.7489108718456994,0.5803583993437984,0.6138188976199102,2013,0,0,8,-0.0104063886175084,0.04061175847933682,0.2510891281543006,9.597572766309746e-05,6037,8.705828110266784,0.014079840980619502,0.0140798409806195,0.0134172602285903,0.0415769421898293,0,0,1,0,0,0
20482,ABT,2013-03-14,-0.0273247260994783,-0.9878936696791134,3,4.377720710883133e-05,0.6296694873646723,0.1933719239265274,,"CAR(-1,1)",-1,1,2013-03-14,-1,2013,ABT_47914,1786,131,5,19,0.0733482642777155,0.0027995520716685,0.0106382978723404,0.070548712206047,0.9264705882352942,0.0733482642777155,0.0027995520716685,0.0106382978723404,0.9264705882352942,1786,46765849079.50459,24.56841905297099,26.894360542297363,2013-03-01,13.0,Mid,0.4224037339556593,0,46.76584907950459,Mid,0.9878936696791134,0.8066280760734725,0.6296694873646723,0.897260872876293,2013,0,0,8,-0.0019844348525838,0.038332694744263034,0.1933719239265274,4.377720710883133e-05,1786,7.488293515159428,0.070548712206047,0.070548712206047,0.0106382978723404,0.076147816349384,0,0,1,0,0,0
20482,ABT,2013-04-17,0.0239809066134733,0.6302995402824907,3,0.0001677456319045,0.6227324906876996,0.1731385068293492,,"CAR(-1,1)",-1,1,2013-04-17,1,2013,ABT_48591,4971,153,81,75,0.0307785153892576,0.016294508147254,0.0150875075437537,0.0144840072420036,0.3076923076923077,0.0307785153892576,0.016294508147254,0.0150875075437537,0.3076923076923077,4971,50677947336.45032,24.648756689141265,29.144151427529074,2013-05-01,14.0,Mid,0.4534422403733956,0,50.677947336450316,Large,0.6302995402824907,0.8268614931706508,0.6227324906876996,0.7285805167265708,2013,0,0,8,-0.0273247260994783,0.021385826279099206,0.1731385068293492,0.0001677456319045,4971,8.511577452630602,0.014484007242003601,0.0144840072420036,0.0150875075437537,0.047073023536511605,0,0,1,0,0,0
20482,ABT,2013-05-22,-0.0032405176636602,-0.308369014081497,3,0.0004695848332521,0.6589661361647661,0.1590915632301276,,"CAR(-1,1)",-1,1,2013-05-22,-1,2013,ABT_52305,1812,106,18,19,0.0584988962472406,0.009933774834437,0.010485651214128,0.0485651214128035,0.7096774193548387,0.0584988962472406,0.009933774834437,0.010485651214128,0.7096774193548387,1812,49661532314.69142,24.628496472665805,28.559625911712647,2013-06-01,10.0,Mid,0.44597432905484247,0,49.66153231469142,Mid,0.308369014081497,0.8409084367698724,0.6589661361647661,0.5746387254256846,2013,0,0,8,0.0239809066134733,0.020958749258337985,0.1590915632301276,0.0004695848332521,1812,7.502738210754851,0.0485651214128036,0.0485651214128035,0.010485651214128,0.0684326710816776,0,0,1,0,0,0
20482,ABT,2013-05-30,-0.0396907913733913,-3.028204456789692,3,0.0004922343843771,0.7000680653691799,0.1854574074069306,,"CAR(-1,1)",-1,1,2013-05-30,0,2013,ABT_52611,2537,126,24,20,0.0496649586125344,0.0094599921166732,0.0078833267638943,0.0402049664958612,0.68,0.0496649586125344,0.0094599921166732,0.0078833267638943,0.68,2537,49661532314.69142,24.628496472665805,28.559625911712647,2013-06-01,2.0,Mid,0.44597432905484247,0,49.66153231469142,Mid,3.028204456789692,0.8145425925930694,0.7000680653691799,1.9213735246913806,2013,0,0,8,-0.0032405176636602,0.02812020349045537,0.1854574074069306,0.0004922343843771,2537,7.839131648274333,0.0402049664958612,0.0402049664958612,0.0078833267638943,0.0591249507292076,0,0,1,0,0,0
20482,ABT,2013-06-11,-0.0172980424858972,-2.047179159393216,3,0.0003433651440017,0.661203255644429,0.1770989388920012,,"CAR(-1,1)",-1,1,2013-06-11,-1,2013,ABT_52919,2049,98,13,16,0.0478282088823816,0.0063445583211322,0.0078086871644704,0.0414836505612493,0.7657657657657657,0.0478282088823816,0.0063445583211322,0.0078086871644704,0.7657657657657657,2049,49661532314.69142,24.628496472665805,28.559625911712647,2013-06-01,10.0,Mid,0.44597432905484247,0,49.66153231469142,Mid,2.047179159393216,0.8229010611079988,0.661203255644429,1.4350401102506072,2013,0,0,8,-0.0396907913733913,0.026656322519768676,0.1770989388920012,0.0003433651440017,2049,7.6255950721324535,0.041483650561249405,0.0414836505612493,0.0078086871644704,0.0541727672035138,0,0,1,0,0,0
20482,ABT,2013-06-19,-0.0275114558844512,-0.8148836528849777,3,0.0002889670432829,0.6266177750125074,0.164634441173065,,"CAR(-1,1)",-1,1,2013-06-19,-1,2013,ABT_53090,2409,121,25,21,0.0502283105022831,0.0103777501037775,0.0087173100871731,0.0398505603985056,0.6575342465753424,0.0502283105022831,0.0103777501037775,0.0087173100871731,0.6575342465753424,2409,49001471395.03989,24.615116163076397,28.18003446405584,2013-07-01,12.0,Mid,0.4406067677946324,0,49.001471395039886,Mid,0.8148836528849777,0.835365558826935,0.6266177750125074,0.8251246058559563,2013,0,0,8,-0.0172980424858972,0.015463397989822767,0.164634441173065,0.0002889670432829,2409,7.787382026484701,0.039850560398505604,0.0398505603985056,0.0087173100871731,0.0606060606060606,0,0,1,0,0,0
20482,ABT,2013-07-17,0.0010453069319689,0.0743445327313704,3,0.0005968572275126,0.7212393474669935,0.1994126632115787,,"CAR(-1,1)",-1,1,2013-07-17,2,2013,ABT_53331,5453,185,131,73,0.0339262791124151,0.0240234733174399,0.0133871263524665,0.0099028057949752,0.170886075949367,0.0339262791124151,0.0240234733174399,0.0133871263524665,0.170886075949367,5453,48354778971.8873,24.6018308951585,27.80813104456121,2013-08-01,15.0,Mid,0.4366394399066511,0,48.3547789718873,Mid,0.0743445327313704,0.8005873367884213,0.7212393474669935,0.43746593475989587,2013,0,0,8,-0.0275114558844512,0.01723727091823474,0.1994126632115787,0.0005968572275126,5453,8.604104563405533,0.009902805794975201,0.0099028057949752,0.0133871263524665,0.057949752429855006,0,0,1,0,0,0
20482,ABT,2013-10-16,0.0815767762047945,1.6762935726088803,3,-0.0006206970988731,0.886778208005933,0.3012334322433504,,"CAR(-1,1)",-1,1,2013-10-16,3,2013,ABT_57748,5778,205,148,89,0.0354794046382831,0.0256143994461751,0.0154032537210107,0.0098650051921079,0.1614730878186968,0.0354794046382831,0.0256143994461751,0.0154032537210107,0.1614730878186968,5778,48721738478.57219,24.609391142769148,28.019164126852285,2013-10-01,15.0,Mid,0.4394399066511085,0,48.72173847857219,Mid,1.6762935726088803,0.6987665677566496,0.886778208005933,1.187530070182765,2013,0,0,8,0.0010453069319689,0.04951268413109187,0.3012334322433504,0.0006206970988731,5778,8.661985936317778,0.009865005192108,0.0098650051921079,0.0154032537210107,0.0610938040844582,0,0,1,0,0,0
20482,ABT,2014-01-22,-0.0453111713240491,-2.311861409800373,3,-0.0005405255790445,1.1510986578872358,0.3906549155920057,,"CAR(-1,1)",-1,1,2014-01-22,4,2013,ABT_62088,5756,210,127,81,0.0364836692147324,0.0220639332870048,0.0140722724113968,0.0144197359277275,0.2462908011869436,0.0364836692147324,0.0220639332870048,0.0140722724113968,0.2462908011869436,5756,52994474742.38881,24.6934534949205,30.47635269165039,2014-02-01,10.0,Mid,0.4707117852975496,0,52.99447474238881,Large,2.311861409800373,0.6093450844079943,1.1510986578872358,1.4606032471041837,2014,0,0,9,0.0815767762047945,0.05610061853511091,0.3906549155920057,0.0005405255790445,5756,8.65817178467581,0.014419735927727603,0.0144197359277275,0.0140722724113968,0.0585476025017372,0,0,1,0,0,0
20482,ABT,2014-04-16,0.0110551678071107,0.9028468943900222,3,-2.176034325127724e-05,1.119714052943889,0.4067114723644673,,"CAR(-1,1)",-1,1,2014-04-16,1,2014,ABT_65821,5537,209,118,64,0.0377460718800794,0.0213111793389922,0.0115586057431822,0.0164348925410872,0.2782874617737003,0.0377460718800794,0.0213111793389922,0.0115586057431822,0.2782874617737003,5537,53245176815.33791,24.698173061195885,30.620527812412806,2014-04-01,15.0,Mid,0.4721120186697783,0,53.24517681533791,Large,0.9028468943900222,0.5932885276355326,1.119714052943889,0.7480677110127774,2014,0,0,9,-0.0453111713240491,0.05242888087718461,0.4067114723644673,2.176034325127724e-05,5537,8.619388703730907,0.0164348925410872,0.0164348925410872,0.0115586057431822,0.0590572512190716,0,0,1,0,0,0
